Channel Metadata:
Channel Name,Channel GUID,Channel Type
EMG 1,f053b16a-b70e-4bc3-a000-849da41e8a2e,EMG
IMP 1,1c290baa-363a-4974-8020-7faa6eee86a3,SkinCheck
EMG 1,973f56c8-c42c-4556-88f9-19b96ce73b1a,EMG
IMP 1,263edfd6-0ee6-46ca-be93-46ef83ca6706,SkinCheck
ORIENTATION W,03e37f42-64ed-4ca3-bbb6-9bdad78bda2d,ORIENTATION
ORIENTATION X,03f7c038-cd9d-48d5-bb9a-4f9afacdcdd0,ORIENTATION
ORIENTATION Y,962b0919-cbd8-4849-beb2-5001c7157179,ORIENTATION
ORIENTATION Z,d38b16ff-5dd3-4be3-a67b-0697a663f809,ORIENTATION
ORIENTATION ACCURACY,d68ff059-5269-47b9-b3ac-0cd8e5188d5c,ACCURACY

channel_guid,time_point,value
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.204293103,-0.019806210421911954
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3685625,-0.012420843823910887
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.204758621,-0.021149004348821242
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.369125,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.205224138,-0.021149004348821242
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3696875,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.205689655,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.37025,-0.016449225604638743
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.206155172,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3708125,-0.016784924086366067
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.20662069,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.371375,-0.01846341649500267
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.207086207,-0.019806210421911954
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3719375,-0.017120622568093383
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.207551724,-0.022491798275730522
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3725,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.208017241,-0.023834592202639806
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3730625,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.208482759,-0.023163195239185166
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.373625,-0.0157778286411841
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.208948276,-0.022491798275730522
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3741875,-0.0157778286411841
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.209413793,-0.021820401312275882
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.37475,-0.013092240787365528
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.20987931,-0.019806210421911954
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3753125,-0.012420843823910887
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.210344828,-0.019806210421911954
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.375875,-0.01376363775082017
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.210810345,-0.019470511940184634
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3764375,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.211275862,-0.016449225604638743
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.377,-0.015442130159456776
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.211741379,-0.015106431677729458
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3775625,-0.016784924086366067
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.212206897,-0.016449225604638743
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.378125,-0.016449225604638743
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.212672414,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3786875,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.213137931,-0.020141908903639278
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.37925,-0.013092240787365528
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.213603448,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3798125,-0.011749446860456245
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.214068966,-0.019806210421911954
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.380375,-0.011413748378728923
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.214534483,-0.01812771801327535
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3809375,-0.011078049897001601
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.215,-0.01812771801327535
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3815,-0.012420843823910887
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.215465517,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3820625,-0.0157778286411841
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.215931034,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.382625,-0.01913481345845731
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.216396552,-0.019470511940184634
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3831875,-0.017792019531548024
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.216862069,-0.021820401312275882
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.38375,-0.0157778286411841
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.217327586,-0.023163195239185166
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3843125,-0.015442130159456776
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.217793103,-0.023163195239185166
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.384875,-0.0157778286411841
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.218258621,-0.023834592202639806
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3854375,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.218724138,-0.024170290684367133
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.386,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.219189655,-0.022491798275730522
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3865625,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.219655172,-0.021820401312275882
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.387125,-0.014099336232547494
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.22012069,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3876875,-0.01376363775082017
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.220586207,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.38825,-0.014435034714274816
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.221051724,-0.018799114976729987
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3888125,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.221517241,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.389375,-0.015442130159456776
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.221982759,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3899375,-0.017120622568093383
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.222448276,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3905,-0.01913481345845731
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.222913793,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3910625,-0.020477607385366595
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.22337931,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.391625,-0.01846341649500267
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.223844828,-0.019806210421911954
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3921875,-0.01812771801327535
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.224310345,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.39275,-0.019806210421911954
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.224775862,-0.021820401312275882
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3933125,-0.019470511940184634
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.225241379,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.393875,-0.01846341649500267
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3944375,-0.016784924086366067
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.225706897,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.395,-0.013092240787365528
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3955625,-0.011749446860456245
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.226172414,-0.020141908903639278
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.396125,-0.01376363775082017
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.226637931,-0.019470511940184634
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3966875,-0.017120622568093383
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.227103448,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.39725,-0.020477607385366595
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.227568966,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3978125,-0.019806210421911954
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.228034483,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.398375,-0.017120622568093383
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.2285,-0.019470511940184634
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3989375,-0.017792019531548024
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.228965517,-0.022491798275730522
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.3995,-0.017120622568093383
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.229431034,-0.024505989166094453
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4000625,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.229896552,-0.023834592202639806
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.400625,-0.014099336232547494
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.230362069,-0.021820401312275882
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4011875,-0.01376363775082017
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.230827586,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.40175,-0.012420843823910887
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.231293103,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4023125,-0.012420843823910887
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.231758621,-0.01846341649500267
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.402875,-0.01376363775082017
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.232224138,-0.01812771801327535
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4034375,-0.014435034714274816
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.232689655,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.404,-0.0157778286411841
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.233155172,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4045625,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.23362069,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.405125,-0.012420843823910887
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.234086207,-0.017120622568093383
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4056875,-0.012420843823910887
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.234551724,-0.01812771801327535
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.40625,-0.012756542305638208
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.235017241,-0.01846341649500267
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4068125,-0.013092240787365528
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.235482759,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.407375,-0.011078049897001601
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.235948276,-0.016449225604638743
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4079375,-0.011413748378728923
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.236413793,-0.016449225604638743
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4085,-0.013092240787365528
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.23687931,-0.016449225604638743
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4090625,-0.014435034714274816
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.237344828,-0.016784924086366067
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.409625,-0.017456321049820707
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.237810345,-0.017120622568093383
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4101875,-0.01913481345845731
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.238275862,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.41075,-0.01846341649500267
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.238741379,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4113125,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.239206897,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.411875,-0.01376363775082017
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.239672414,-0.01846341649500267
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.240137931,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4124375,-0.01376363775082017
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.240603448,-0.020141908903639278
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.413,-0.0157778286411841
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.241068966,-0.021149004348821242
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4135625,-0.016449225604638743
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.241534483,-0.023163195239185166
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.414125,-0.016449225604638743
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.242,-0.023834592202639806
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4146875,-0.016449225604638743
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.242465517,-0.022491798275730522
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.41525,-0.017792019531548024
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.242931034,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4158125,-0.016449225604638743
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.243396552,-0.019806210421911954
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.416375,-0.012420843823910887
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.243862069,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4169375,-0.010070954451819639
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.244327586,-0.021820401312275882
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4175,-0.011078049897001601
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.244793103,-0.021820401312275882
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4180625,-0.014099336232547494
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.245258621,-0.021149004348821242
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.418625,-0.014770733196002136
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.245724138,-0.021820401312275882
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4191875,-0.0157778286411841
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.246189655,-0.022156099794003202
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.41975,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.246655172,-0.021149004348821242
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4203125,-0.013092240787365528
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.24712069,-0.019806210421911954
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.420875,-0.011413748378728923
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.247586207,-0.01812771801327535
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4214375,-0.011078049897001601
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.248051724,-0.016784924086366067
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.422,-0.011749446860456245
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.248517241,-0.016449225604638743
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4225625,-0.012420843823910887
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.248982759,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.423125,-0.01376363775082017
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.249448276,-0.016449225604638743
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4236875,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.249913793,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.42425,-0.016784924086366067
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.25037931,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4248125,-0.016449225604638743
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.250844828,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.425375,-0.017792019531548024
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.251310345,-0.01913481345845731
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.251775862,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4259375,-0.019806210421911954
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.252241379,-0.022491798275730522
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4265,-0.01913481345845731
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.252706897,-0.024505989166094453
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4270625,-0.0157778286411841
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.253172414,-0.02719157701991302
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.427625,-0.013092240787365528
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.253637931,-0.027862973983367664
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4281875,-0.014099336232547494
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.254103448,-0.02719157701991302
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.42875,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.254568966,-0.024841687647821773
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4293125,-0.015442130159456776
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.255034483,-0.021149004348821242
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.429875,-0.016784924086366067
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.2555,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4304375,-0.017792019531548024
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.255965517,-0.019470511940184634
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.431,-0.017120622568093383
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.256431034,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4315625,-0.016449225604638743
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.256896552,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.432125,-0.016449225604638743
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.257362069,-0.01846341649500267
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4326875,-0.01812771801327535
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.257827586,-0.01812771801327535
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.43325,-0.017120622568093383
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.258293103,-0.01812771801327535
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4338125,-0.0157778286411841
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.258758621,-0.021149004348821242
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.434375,-0.013092240787365528
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.259224138,-0.023163195239185166
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4349375,-0.011078049897001601
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.259689655,-0.023163195239185166
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4355,-0.012420843823910887
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.260155172,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4360625,-0.016449225604638743
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.26062069,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.436625,-0.017792019531548024
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.261086207,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4371875,-0.016449225604638743
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.261551724,-0.021820401312275882
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.43775,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.262017241,-0.022491798275730522
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4383125,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.262482759,-0.022491798275730522
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.438875,-0.014435034714274816
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.262948276,-0.022491798275730522
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4394375,-0.014435034714274816
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.263413793,-0.021820401312275882
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.44,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.26387931,-0.021820401312275882
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4405625,-0.016449225604638743
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.264344828,-0.021820401312275882
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.441125,-0.017792019531548024
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.264810345,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4416875,-0.017456321049820707
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.265275862,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.44225,-0.015442130159456776
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.265741379,-0.01846341649500267
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4428125,-0.014435034714274816
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.266206897,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.443375,-0.013092240787365528
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.266672414,-0.01846341649500267
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4439375,-0.011078049897001601
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.267137931,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4445,-0.011078049897001601
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.267603448,-0.017120622568093383
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4450625,-0.01376363775082017
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.268068966,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.445625,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.268534483,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4461875,-0.014099336232547494
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.269,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.44675,-0.012756542305638208
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.269465517,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4473125,-0.01376363775082017
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.269931034,-0.017792019531548024
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.447875,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.270396552,-0.0157778286411841
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4484375,-0.015106431677729458
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.270862069,-0.015106431677729458
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.449,-0.01376363775082017
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.271327586,-0.014435034714274816
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4495625,-0.013092240787365528
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.271793103,-0.014435034714274816
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.450125,-0.01376363775082017
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.272258621,-0.017120622568093383
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4506875,-0.014435034714274816
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.272724138,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.45125,-0.014770733196002136
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.273189655,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4518125,-0.014435034714274816
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.273655172,-0.020813305867093918
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.452375,-0.0157778286411841
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.27412069,-0.019470511940184634
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4529375,-0.017120622568093383
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.274586207,-0.01913481345845731
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4535,-0.01812771801327535
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.275051724,-0.020141908903639278
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4540625,-0.017120622568093383
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.275517241,-0.021820401312275882
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.454625,-0.015442130159456776
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.275982759,-0.022491798275730522
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4551875,-0.014435034714274816
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.276448276,-0.020477607385366595
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.45575,-0.016449225604638743
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.276913793,-0.01846341649500267
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.4563125,-0.020813305867093918
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.27737931,-0.017120622568093383
973f56c8-c42c-4556-88f9-19b96ce73b1a,1.456875,-0.021149004348821242
f053b16a-b70e-4bc3-a000-849da41e8a2e,1.277844828,-0.017120622568093383
